Year	Location	Name	Label	NC_Accession	Rating	Disease
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10085	Yield_UT	2974
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10085	Yield_UT	3243
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N10085	Yield_UT	3025
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N10085	TSWV	0.2308
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N10085	TSWV	0.2657
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N10085	TSWV	0.2444
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10085	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10085	SB	0.3362
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10085	SB	0.8524
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10091	LS	7
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10091	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10091	Yield_UT	2763
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10091	Yield_UT	2600
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N10091	TSWV	0.5041
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N10091	TSWV	0.1369
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10091	SB	0.8077
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10091	SB	0.7022
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10094	LS	6.94
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10094	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N10094	LS	4
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10094	Yield_UT	3215
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10094	Yield_UT	3807
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N10094	Yield_UT	2110
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N10094	TSWV	0.3508
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N10094	TSWV	0.3308
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N10094	TSWV	0.5192
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10094	SB	0.7179
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10094	SB	0.4567
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10094	SB	0.5714
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N10096	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N10096	Yield_UT	2965
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N10096	TSWV	0.3911
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10097	LS	6
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10097	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N10097	Yield_UT	3225
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N10097	Yield_UT	3444
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N10097	TSWV	0.9586
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N10097	TSWV	0.1637
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10097	SB	0.8833
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N10097	SB	0.4635
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N10097	LS	2
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	N10097	Yield_UT	3328
2010	LEW	ATP-T	Advanced Testing Program - TSWV	N10097	TSWV	0.3477
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11010	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11010	Yield_UT	2981
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11010	TSWV	0.2929
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11010	SB	0.928
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11016	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11016	Yield_UT	3022
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11016	TSWV	0.2193
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11016	SB	0.7683
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11018	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11018	Yield_UT	2851
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11018	TSWV	0.1208
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11018	SB	0.6865
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11019	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11019	LS	4
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11019	Yield_UT	3624
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11019	Yield_UT	3055
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11019	TSWV	0.1082
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11019	TSWV	0.3624
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11019	SB	0.1655
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11019	SB	0.3712
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	LS	4.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	LS	6.51
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	LS	5.88
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	LS	5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	LS	4.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	Yield_UT	2859
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	Yield_UT	2730
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	Yield_UT	2808
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	Yield_UT	4773
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	Yield_UT	3292.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N11020	Yield_UT	3292.5
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11020	TSWV	0.1875
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11020	TSWV	0.1318
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N11020	TSWV	0.0333
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N11020	TSWV	0.1592
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N11020	TSWV	0.3324
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N11020	TSWV	0.2396
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11020	SB	0.9032
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11020	SB	0.5667
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11020	SB	0.7667
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11020	SB	0.8938
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11020	SB	0.7965
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11020	SB	0.85
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11021	LS	6.44
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11021	LS	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11021	LS	3.5
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11021	Yield_UT	3291
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11021	Yield_UT	4092
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11021	Yield_UT	3214
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11021	TSWV	0.3317
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11021	TSWV	0.0989
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11021	TSWV	0.1222
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11021	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11021	SB	0.426
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11021	SB	0.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11022	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11022	Yield_UT	3395
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11022	TSWV	0.1336
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11022	SB	0.4937
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11023	LS	8.19
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11023	LS	2.5
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11023	Yield_UT	2325
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11023	Yield_UT	2635
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11023	TSWV	0.4416
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11023	TSWV	0.1834
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11023	SB	0.9583
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11023	SB	0.4884
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11024	LS	6.75
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11024	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11024	LS	3
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11024	Yield_UT	3489
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11024	Yield_UT	2594
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11024	Yield_UT	3010
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11024	TSWV	0.4675
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11024	TSWV	0.0943
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11024	TSWV	0.2657
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11024	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11024	SB	0.4314
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11024	SB	0.3167
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11025	LS	6.69
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11025	Yield_UT	3172
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11025	TSWV	0.3717
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11025	SB	1
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11025	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11025	Yield_UT	3331
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11025	TSWV	0.1058
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11025	SB	0.4662
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11026	LS	1.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11026	Yield_UT	3484
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11026	TSWV	0.1229
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11026	SB	0.734
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11027	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11027	Yield_UT	3456
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11027	TSWV	0.3729
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11027	SB	0.6605
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	LS	3.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	LS	7.15
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	LS	6.1
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	LS	5.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	Yield_UT	3070
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	Yield_UT	3396
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	Yield_UT	2387
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	Yield_UT	4631
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N11028	Yield_UT	3371
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11028	TSWV	0.1042
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11028	TSWV	0.1429
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N11028	TSWV	0.1344
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N11028	TSWV	0.2009
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N11028	TSWV	0.1811
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11028	SB	0.5974
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11028	SB	0.4762
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11028	SB	0.6349
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11028	SB	0.7912
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11028	SB	0.7132
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11029	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11029	Yield_UT	3343
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11029	TSWV	0.171
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11029	SB	0.7172
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11030	LS	6.88
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11030	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11030	Yield_UT	3672
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11030	Yield_UT	3007
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11030	TSWV	0.4622
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11030	TSWV	0.1499
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11030	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11030	SB	0.9802
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11031	LS	6.13
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11031	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11031	LS	2.5
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11031	Yield_UT	2230
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11031	Yield_UT	2898
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11031	Yield_UT	3123
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11031	TSWV	0.2358
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11031	TSWV	0.1476
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11031	TSWV	0.26
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11031	SB	0.9167
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11031	SB	0.6656
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11031	SB	0.4722
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11032	LS	5.81
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11032	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11032	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11032	Yield_UT	2761
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11032	Yield_UT	3428
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11032	Yield_UT	2927
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11032	TSWV	0.2763
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11032	TSWV	0.1204
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11032	TSWV	0.1852
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11032	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11032	SB	0.5766
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11032	SB	0.3704
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11033	LS	7.63
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11033	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11033	Yield_UT	2652
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11033	Yield_UT	4535
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11033	TSWV	0.2579
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11033	TSWV	0.3407
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11033	SB	0.9259
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11033	SB	0.9241
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	LS	4
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	LS	7.67
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	LS	6.65
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	Yield_UT	3093
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	Yield_UT	2511
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	Yield_UT	1973
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11034	Yield_UT	3467
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11034	TSWV	0.0635
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11034	TSWV	0.3347
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N11034	TSWV	0.0542
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N11034	TSWV	0.0685
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11034	SB	0.2466
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11034	SB	0.9259
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11034	SB	0.5437
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11034	SB	0.7463
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	LS	7.06
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	LS	3
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	LS	5.5
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	Yield_UT	2732
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	Yield_UT	3377
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	Yield_UT	1906
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11035	Yield_UT	2326
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11035	TSWV	0.3031
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11035	TSWV	0.174
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11035	TSWV	0.2673
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N11035	TSWV	0.0516
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11035	SB	0.8121
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11035	SB	0.7289
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11035	SB	0.3776
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11035	SB	0.6815
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11036	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11036	Yield_UT	3181
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11036	TSWV	0.1478
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11036	SB	0.4673
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11037	LS	8.31
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11037	Yield_UT	2031
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11037	TSWV	0.3956
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11037	SB	0.9048
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11038	LS	7.88
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11038	LS	1.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11038	LS	3
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11038	Yield_UT	2809
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11038	Yield_UT	4472
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11038	Yield_UT	3403
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11038	TSWV	0.1666
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11038	TSWV	0.2185
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11038	TSWV	0.0833
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11038	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11038	SB	0.3341
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11038	SB	0.7778
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11039	LS	7.31
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11039	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11039	LS	3
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11039	Yield_UT	2947
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11039	Yield_UT	4354
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11039	Yield_UT	2972
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11039	TSWV	0.2598
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11039	TSWV	0.196
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11039	TSWV	0.1273
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11039	SB	0.9167
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11039	SB	0.5499
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11039	SB	0.5833
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11040	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11040	Yield_UT	2906
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11040	TSWV	0.1679
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11040	SB	0.629
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11043	LS	1.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11043	Yield_UT	3377
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11043	TSWV	0.05
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11043	SB	0.4119
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11045	LS	7.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11045	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11045	LS	3
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11045	Yield_UT	3499
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11045	Yield_UT	3485
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11045	Yield_UT	1081
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11045	TSWV	0.2632
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11045	TSWV	0.1851
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11045	TSWV	0.1507
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11045	SB	0.8667
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11045	SB	0.742
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11045	SB	0.4563
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11046	LS	5.75
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11046	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	N11046	Yield_UT	2314
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11046	Yield_UT	3010
2011	LEW	ATP-T	Advanced Testing Program - TSWV	N11046	TSWV	0.5027
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11046	TSWV	0.0976
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11046	SB	0.9583
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11046	SB	0.6386
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11047	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11047	Yield_UT	2981
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11047	TSWV	0.1114
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11047	SB	0.6069
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11048	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11048	LS	4
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11048	LS	7.51
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11048	Yield_UT	3236
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11048	Yield_UT	2632
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11048	Yield_UT	2249
2012	LEW	ATP-T	Advanced Testing Program - TSWV	N11048	TSWV	0.0926
2013	LEW	ATP-T	Advanced Testing Program - TSWV	N11048	TSWV	0.5667
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N11048	TSWV	0.0417
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11048	SB	0.3161
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11048	SB	0.4643
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N11048	SB	0.9333
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11051	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	N11051	LS	4
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N11051	LS	7.78
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N11051	LS	8.39
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	N11051	Yield_UT	2981
